UserId,ClassId,Primary,BeginDate,EndDate
33,36,0,2018-09-01 00:00,2019-01-01 00:00
39,36,0,2019-01-15 00:00,2019-06-30 00:00
45,36,0,2018-09-01 00:00,2019-01-01 00:00
51,36,0,2019-01-15 00:00,2019-06-30 00:00
57,36,0,2018-09-01 00:00,2019-01-01 00:00
63,36,0,2019-01-15 00:00,2019-06-30 00:00
2,37,0,2018-09-01 00:00,2019-01-01 00:00
5,37,0,2018-09-01 00:00,2019-01-01 00:00
8,37,0,2019-01-15 00:00,2019-06-30 00:00
11,37,0,2019-01-15 00:00,2019-06-30 00:00
14,37,0,2018-09-01 00:00,2019-01-01 00:00
17,37,0,2018-09-01 00:00,2019-01-01 00:00
20,37,0,2019-01-15 00:00,2019-06-30 00:00
23,37,0,2019-01-15 00:00,2019-06-30 00:00
29,37,0,2018-09-01 00:00,2019-01-01 00:00
35,37,0,2019-01-15 00:00,2019-06-30 00:00
41,37,0,2018-09-01 00:00,2019-01-01 00:00
47,37,0,2019-01-15 00:00,2019-06-30 00:00
53,37,0,2018-09-01 00:00,2019-01-01 00:00
59,37,0,2019-01-15 00:00,2019-06-30 00:00
1,38,0,2018-09-01 00:00,2019-01-01 00:00
4,38,0,2019-01-15 00:00,2019-06-30 00:00
7,38,0,2019-01-15 00:00,2019-06-30 00:00
10,38,0,2018-09-01 00:00,2019-01-01 00:00
13,38,0,2018-09-01 00:00,2019-01-01 00:00
16,38,0,2019-01-15 00:00,2019-06-30 00:00
19,38,0,2019-01-15 00:00,2019-06-30 00:00
25,38,0,2018-09-01 00:00,2019-01-01 00:00
31,38,0,2019-01-15 00:00,2019-06-30 00:00
37,38,0,2018-09-01 00:00,2019-01-01 00:00
43,38,0,2019-01-15 00:00,2019-06-30 00:00
49,38,0,2018-09-01 00:00,2019-01-01 00:00
55,38,0,2019-01-15 00:00,2019-06-30 00:00
61,38,0,2018-09-01 00:00,2019-01-01 00:00
2,39,0,2018-09-01 00:00,2019-01-01 00:00
5,39,0,2018-09-01 00:00,2019-01-01 00:00
8,39,0,2019-01-15 00:00,2019-06-30 00:00
11,39,0,2019-01-15 00:00,2019-06-30 00:00
14,39,0,2018-09-01 00:00,2019-01-01 00:00
17,39,0,2018-09-01 00:00,2019-01-01 00:00
20,39,0,2019-01-15 00:00,2019-06-30 00:00
23,39,0,2019-01-15 00:00,2019-06-30 00:00
29,39,0,2018-09-01 00:00,2019-01-01 00:00
35,39,0,2019-01-15 00:00,2019-06-30 00:00
41,39,0,2018-09-01 00:00,2019-01-01 00:00
47,39,0,2019-01-15 00:00,2019-06-30 00:00
53,39,0,2018-09-01 00:00,2019-01-01 00:00
59,39,0,2019-01-15 00:00,2019-06-30 00:00
1,40,0,2018-09-01 00:00,2019-01-01 00:00
4,40,0,2019-01-15 00:00,2019-06-30 00:00
7,40,0,2019-01-15 00:00,2019-06-30 00:00
10,40,0,2018-09-01 00:00,2019-01-01 00:00
13,40,0,2018-09-01 00:00,2019-01-01 00:00
16,40,0,2019-01-15 00:00,2019-06-30 00:00
19,40,0,2019-01-15 00:00,2019-06-30 00:00
25,40,0,2018-09-01 00:00,2019-01-01 00:00
31,40,0,2019-01-15 00:00,2019-06-30 00:00
37,40,0,2018-09-01 00:00,2019-01-01 00:00
43,40,0,2019-01-15 00:00,2019-06-30 00:00
49,40,0,2018-09-01 00:00,2019-01-01 00:00
55,40,0,2019-01-15 00:00,2019-06-30 00:00
61,40,0,2018-09-01 00:00,2019-01-01 00:00
2,41,0,2018-09-01 00:00,2019-01-01 00:00
5,41,0,2018-09-01 00:00,2019-01-01 00:00
8,41,0,2019-01-15 00:00,2019-06-30 00:00
11,41,0,2019-01-15 00:00,2019-06-30 00:00
14,41,0,2018-09-01 00:00,2019-01-01 00:00
17,41,0,2018-09-01 00:00,2019-01-01 00:00
20,41,0,2019-01-15 00:00,2019-06-30 00:00
23,41,0,2019-01-15 00:00,2019-06-30 00:00
29,41,0,2018-09-01 00:00,2019-01-01 00:00
35,41,0,2019-01-15 00:00,2019-06-30 00:00
41,41,0,2018-09-01 00:00,2019-01-01 00:00
47,41,0,2019-01-15 00:00,2019-06-30 00:00
53,41,0,2018-09-01 00:00,2019-01-01 00:00
59,41,0,2019-01-15 00:00,2019-06-30 00:00
3,42,0,2019-01-15 00:00,2019-06-30 00:00
6,42,0,2018-09-01 00:00,2019-01-01 00:00
9,42,0,2018-09-01 00:00,2019-01-01 00:00
12,42,0,2019-01-15 00:00,2019-06-30 00:00
15,42,0,2019-01-15 00:00,2019-06-30 00:00
18,42,0,2018-09-01 00:00,2019-01-01 00:00
21,42,0,2018-09-01 00:00,2019-01-01 00:00
27,42,0,2019-01-15 00:00,2019-06-30 00:00
33,42,0,2018-09-01 00:00,2019-01-01 00:00
39,42,0,2019-01-15 00:00,2019-06-30 00:00
45,42,0,2018-09-01 00:00,2019-01-01 00:00
51,42,0,2019-01-15 00:00,2019-06-30 00:00
57,42,0,2018-09-01 00:00,2019-01-01 00:00
63,42,0,2019-01-15 00:00,2019-06-30 00:00
3,43,0,2019-01-15 00:00,2019-06-30 00:00
6,43,0,2018-09-01 00:00,2019-01-01 00:00
9,43,0,2018-09-01 00:00,2019-01-01 00:00
12,43,0,2019-01-15 00:00,2019-06-30 00:00
15,43,0,2019-01-15 00:00,2019-06-30 00:00
18,43,0,2018-09-01 00:00,2019-01-01 00:00
21,43,0,2018-09-01 00:00,2019-01-01 00:00
27,43,0,2019-01-15 00:00,2019-06-30 00:00
33,43,0,2018-09-01 00:00,2019-01-01 00:00
39,43,0,2019-01-15 00:00,2019-06-30 00:00
45,43,0,2018-09-01 00:00,2019-01-01 00:00
51,43,0,2019-01-15 00:00,2019-06-30 00:00
57,43,0,2018-09-01 00:00,2019-01-01 00:00
63,43,0,2019-01-15 00:00,2019-06-30 00:00
2,44,0,2018-09-01 00:00,2019-01-01 00:00
5,44,0,2018-09-01 00:00,2019-01-01 00:00
8,44,0,2019-01-15 00:00,2019-06-30 00:00
11,44,0,2019-01-15 00:00,2019-06-30 00:00
14,44,0,2018-09-01 00:00,2019-01-01 00:00
17,44,0,2018-09-01 00:00,2019-01-01 00:00
20,44,0,2019-01-15 00:00,2019-06-30 00:00
23,44,0,2019-01-15 00:00,2019-06-30 00:00
29,44,0,2018-09-01 00:00,2019-01-01 00:00
35,44,0,2019-01-15 00:00,2019-06-30 00:00
41,44,0,2018-09-01 00:00,2019-01-01 00:00
47,44,0,2019-01-15 00:00,2019-06-30 00:00
53,44,0,2018-09-01 00:00,2019-01-01 00:00
59,44,0,2019-01-15 00:00,2019-06-30 00:00
1,45,0,2018-09-01 00:00,2019-01-01 00:00
4,45,0,2019-01-15 00:00,2019-06-30 00:00
7,45,0,2019-01-15 00:00,2019-06-30 00:00
10,45,0,2018-09-01 00:00,2019-01-01 00:00
13,45,0,2018-09-01 00:00,2019-01-01 00:00
16,45,0,2019-01-15 00:00,2019-06-30 00:00
19,45,0,2019-01-15 00:00,2019-06-30 00:00
25,45,0,2018-09-01 00:00,2019-01-01 00:00
31,45,0,2019-01-15 00:00,2019-06-30 00:00
37,45,0,2018-09-01 00:00,2019-01-01 00:00
43,45,0,2019-01-15 00:00,2019-06-30 00:00
49,45,0,2018-09-01 00:00,2019-01-01 00:00
55,45,0,2019-01-15 00:00,2019-06-30 00:00
61,45,0,2018-09-01 00:00,2019-01-01 00:00
1,46,0,2018-09-01 00:00,2019-01-01 00:00
4,46,0,2019-01-15 00:00,2019-06-30 00:00
7,46,0,2019-01-15 00:00,2019-06-30 00:00
10,46,0,2018-09-01 00:00,2019-01-01 00:00
13,46,0,2018-09-01 00:00,2019-01-01 00:00
16,46,0,2019-01-15 00:00,2019-06-30 00:00
19,46,0,2019-01-15 00:00,2019-06-30 00:00
25,46,0,2018-09-01 00:00,2019-01-01 00:00
31,46,0,2019-01-15 00:00,2019-06-30 00:00
37,46,0,2018-09-01 00:00,2019-01-01 00:00
43,46,0,2019-01-15 00:00,2019-06-30 00:00
49,46,0,2018-09-01 00:00,2019-01-01 00:00
55,46,0,2019-01-15 00:00,2019-06-30 00:00
61,46,0,2018-09-01 00:00,2019-01-01 00:00
1,47,0,2018-09-01 00:00,2019-01-01 00:00
4,47,0,2019-01-15 00:00,2019-06-30 00:00
7,47,0,2019-01-15 00:00,2019-06-30 00:00
10,47,0,2018-09-01 00:00,2019-01-01 00:00
13,47,0,2018-09-01 00:00,2019-01-01 00:00
16,47,0,2019-01-15 00:00,2019-06-30 00:00
19,47,0,2019-01-15 00:00,2019-06-30 00:00
25,47,0,2018-09-01 00:00,2019-01-01 00:00
31,47,0,2019-01-15 00:00,2019-06-30 00:00
37,47,0,2018-09-01 00:00,2019-01-01 00:00
43,47,0,2019-01-15 00:00,2019-06-30 00:00
49,47,0,2018-09-01 00:00,2019-01-01 00:00
55,47,0,2019-01-15 00:00,2019-06-30 00:00
61,47,0,2018-09-01 00:00,2019-01-01 00:00
1,48,0,2018-09-01 00:00,2019-01-01 00:00
4,48,0,2019-01-15 00:00,2019-06-30 00:00
7,48,0,2019-01-15 00:00,2019-06-30 00:00
10,48,0,2018-09-01 00:00,2019-01-01 00:00
13,48,0,2018-09-01 00:00,2019-01-01 00:00
16,48,0,2019-01-15 00:00,2019-06-30 00:00
19,48,0,2019-01-15 00:00,2019-06-30 00:00
25,48,0,2018-09-01 00:00,2019-01-01 00:00
31,48,0,2019-01-15 00:00,2019-06-30 00:00
37,48,0,2018-09-01 00:00,2019-01-01 00:00
43,48,0,2019-01-15 00:00,2019-06-30 00:00
49,48,0,2018-09-01 00:00,2019-01-01 00:00
55,48,0,2019-01-15 00:00,2019-06-30 00:00
61,48,0,2018-09-01 00:00,2019-01-01 00:00
2,49,0,2018-09-01 00:00,2019-01-01 00:00
5,49,0,2018-09-01 00:00,2019-01-01 00:00
8,49,0,2019-01-15 00:00,2019-06-30 00:00
11,49,0,2019-01-15 00:00,2019-06-30 00:00
14,49,0,2018-09-01 00:00,2019-01-01 00:00
17,49,0,2018-09-01 00:00,2019-01-01 00:00
20,49,0,2019-01-15 00:00,2019-06-30 00:00
23,49,0,2019-01-15 00:00,2019-06-30 00:00
29,49,0,2018-09-01 00:00,2019-01-01 00:00
35,49,0,2019-01-15 00:00,2019-06-30 00:00
41,49,0,2018-09-01 00:00,2019-01-01 00:00
47,49,0,2019-01-15 00:00,2019-06-30 00:00
53,49,0,2018-09-01 00:00,2019-01-01 00:00
59,49,0,2019-01-15 00:00,2019-06-30 00:00
1,50,0,2018-09-01 00:00,2019-01-01 00:00
4,50,0,2019-01-15 00:00,2019-06-30 00:00
7,50,0,2019-01-15 00:00,2019-06-30 00:00
10,50,0,2018-09-01 00:00,2019-01-01 00:00
13,50,0,2018-09-01 00:00,2019-01-01 00:00
16,50,0,2019-01-15 00:00,2019-06-30 00:00
19,50,0,2019-01-15 00:00,2019-06-30 00:00
25,50,0,2018-09-01 00:00,2019-01-01 00:00
31,50,0,2019-01-15 00:00,2019-06-30 00:00
37,50,0,2018-09-01 00:00,2019-01-01 00:00
43,50,0,2019-01-15 00:00,2019-06-30 00:00
49,50,0,2018-09-01 00:00,2019-01-01 00:00
55,50,0,2019-01-15 00:00,2019-06-30 00:00
61,50,0,2018-09-01 00:00,2019-01-01 00:00
1,51,1,2018-09-01 00:00,2019-01-01 00:00
2,51,1,2018-09-01 00:00,2019-01-01 00:00
3,51,1,2019-01-15 00:00,2019-06-30 00:00
4,51,1,2019-01-15 00:00,2019-06-30 00:00
5,51,1,2018-09-01 00:00,2019-01-01 00:00
6,51,1,2018-09-01 00:00,2019-01-01 00:00
7,51,1,2019-01-15 00:00,2019-06-30 00:00
8,51,1,2019-01-15 00:00,2019-06-30 00:00
10,51,1,2018-09-01 00:00,2019-01-01 00:00
12,51,1,2019-01-15 00:00,2019-06-30 00:00
14,51,1,2018-09-01 00:00,2019-01-01 00:00
16,51,1,2019-01-15 00:00,2019-06-30 00:00
18,51,1,2018-09-01 00:00,2019-01-01 00:00
20,51,1,2019-01-15 00:00,2019-06-30 00:00
2,52,0,2018-09-01 00:00,2019-01-01 00:00
5,52,0,2018-09-01 00:00,2019-01-01 00:00
8,52,0,2019-01-15 00:00,2019-06-30 00:00
11,52,0,2019-01-15 00:00,2019-06-30 00:00
14,52,0,2018-09-01 00:00,2019-01-01 00:00
17,52,0,2018-09-01 00:00,2019-01-01 00:00
20,52,0,2019-01-15 00:00,2019-06-30 00:00
23,52,0,2019-01-15 00:00,2019-06-30 00:00
29,52,0,2018-09-01 00:00,2019-01-01 00:00
35,52,0,2019-01-15 00:00,2019-06-30 00:00
41,52,0,2018-09-01 00:00,2019-01-01 00:00
47,52,0,2019-01-15 00:00,2019-06-30 00:00
53,52,0,2018-09-01 00:00,2019-01-01 00:00
59,52,0,2019-01-15 00:00,2019-06-30 00:00
3,53,0,2019-01-15 00:00,2019-06-30 00:00
6,53,0,2018-09-01 00:00,2019-01-01 00:00
9,53,0,2018-09-01 00:00,2019-01-01 00:00
12,53,0,2019-01-15 00:00,2019-06-30 00:00
15,53,0,2019-01-15 00:00,2019-06-30 00:00
18,53,0,2018-09-01 00:00,2019-01-01 00:00
21,53,0,2018-09-01 00:00,2019-01-01 00:00
27,53,0,2019-01-15 00:00,2019-06-30 00:00
33,53,0,2018-09-01 00:00,2019-01-01 00:00
39,53,0,2019-01-15 00:00,2019-06-30 00:00
45,53,0,2018-09-01 00:00,2019-01-01 00:00
51,53,0,2019-01-15 00:00,2019-06-30 00:00
57,53,0,2018-09-01 00:00,2019-01-01 00:00
63,53,0,2019-01-15 00:00,2019-06-30 00:00
2,54,0,2018-09-01 00:00,2019-01-01 00:00
5,54,0,2018-09-01 00:00,2019-01-01 00:00
8,54,0,2019-01-15 00:00,2019-06-30 00:00
11,54,0,2019-01-15 00:00,2019-06-30 00:00
14,54,0,2018-09-01 00:00,2019-01-01 00:00
17,54,0,2018-09-01 00:00,2019-01-01 00:00
20,54,0,2019-01-15 00:00,2019-06-30 00:00
23,54,0,2019-01-15 00:00,2019-06-30 00:00
29,54,0,2018-09-01 00:00,2019-01-01 00:00
35,54,0,2019-01-15 00:00,2019-06-30 00:00
41,54,0,2018-09-01 00:00,2019-01-01 00:00
47,54,0,2019-01-15 00:00,2019-06-30 00:00
53,54,0,2018-09-01 00:00,2019-01-01 00:00
59,54,0,2019-01-15 00:00,2019-06-30 00:00
3,55,0,2019-01-15 00:00,2019-06-30 00:00
6,55,0,2018-09-01 00:00,2019-01-01 00:00
9,55,0,2018-09-01 00:00,2019-01-01 00:00
12,55,0,2019-01-15 00:00,2019-06-30 00:00
15,55,0,2019-01-15 00:00,2019-06-30 00:00
18,55,0,2018-09-01 00:00,2019-01-01 00:00
21,55,0,2018-09-01 00:00,2019-01-01 00:00
27,55,0,2019-01-15 00:00,2019-06-30 00:00
33,55,0,2018-09-01 00:00,2019-01-01 00:00
39,55,0,2019-01-15 00:00,2019-06-30 00:00
45,55,0,2018-09-01 00:00,2019-01-01 00:00
51,55,0,2019-01-15 00:00,2019-06-30 00:00
57,55,0,2018-09-01 00:00,2019-01-01 00:00
63,55,0,2019-01-15 00:00,2019-06-30 00:00
1,56,0,2018-09-01 00:00,2019-01-01 00:00
4,56,0,2019-01-15 00:00,2019-06-30 00:00
7,56,0,2019-01-15 00:00,2019-06-30 00:00
10,56,0,2018-09-01 00:00,2019-01-01 00:00
13,56,0,2018-09-01 00:00,2019-01-01 00:00
16,56,0,2019-01-15 00:00,2019-06-30 00:00
19,56,0,2019-01-15 00:00,2019-06-30 00:00
25,56,0,2018-09-01 00:00,2019-01-01 00:00
31,56,0,2019-01-15 00:00,2019-06-30 00:00
37,56,0,2018-09-01 00:00,2019-01-01 00:00
43,56,0,2019-01-15 00:00,2019-06-30 00:00
49,56,0,2018-09-01 00:00,2019-01-01 00:00
55,56,0,2019-01-15 00:00,2019-06-30 00:00
61,56,0,2018-09-01 00:00,2019-01-01 00:00
1,57,0,2018-09-01 00:00,2019-01-01 00:00
4,57,0,2019-01-15 00:00,2019-06-30 00:00
7,57,0,2019-01-15 00:00,2019-06-30 00:00
10,57,0,2018-09-01 00:00,2019-01-01 00:00
13,57,0,2018-09-01 00:00,2019-01-01 00:00
16,57,0,2019-01-15 00:00,2019-06-30 00:00
19,57,0,2019-01-15 00:00,2019-06-30 00:00
25,57,0,2018-09-01 00:00,2019-01-01 00:00
31,57,0,2019-01-15 00:00,2019-06-30 00:00
37,57,0,2018-09-01 00:00,2019-01-01 00:00
43,57,0,2019-01-15 00:00,2019-06-30 00:00
49,57,0,2018-09-01 00:00,2019-01-01 00:00
55,57,0,2019-01-15 00:00,2019-06-30 00:00
61,57,0,2018-09-01 00:00,2019-01-01 00:00
3,58,0,2019-01-15 00:00,2019-06-30 00:00
6,58,0,2018-09-01 00:00,2019-01-01 00:00
9,58,0,2018-09-01 00:00,2019-01-01 00:00
12,58,0,2019-01-15 00:00,2019-06-30 00:00
15,58,0,2019-01-15 00:00,2019-06-30 00:00
18,58,0,2018-09-01 00:00,2019-01-01 00:00
21,58,0,2018-09-01 00:00,2019-01-01 00:00
27,58,0,2019-01-15 00:00,2019-06-30 00:00
33,58,0,2018-09-01 00:00,2019-01-01 00:00
39,58,0,2019-01-15 00:00,2019-06-30 00:00
45,58,0,2018-09-01 00:00,2019-01-01 00:00
51,58,0,2019-01-15 00:00,2019-06-30 00:00
57,58,0,2018-09-01 00:00,2019-01-01 00:00
63,58,0,2019-01-15 00:00,2019-06-30 00:00
1,59,1,2018-09-01 00:00,2019-01-01 00:00
2,59,1,2018-09-01 00:00,2019-01-01 00:00
3,59,1,2019-01-15 00:00,2019-06-30 00:00
4,59,1,2019-01-15 00:00,2019-06-30 00:00
5,59,1,2018-09-01 00:00,2019-01-01 00:00
6,59,1,2018-09-01 00:00,2019-01-01 00:00
7,59,1,2019-01-15 00:00,2019-06-30 00:00
8,59,1,2019-01-15 00:00,2019-06-30 00:00
10,59,1,2018-09-01 00:00,2019-01-01 00:00
12,59,1,2019-01-15 00:00,2019-06-30 00:00
14,59,1,2018-09-01 00:00,2019-01-01 00:00
16,59,1,2019-01-15 00:00,2019-06-30 00:00
18,59,1,2018-09-01 00:00,2019-01-01 00:00
20,59,1,2019-01-15 00:00,2019-06-30 00:00
2,60,0,2018-09-01 00:00,2019-01-01 00:00
5,60,0,2018-09-01 00:00,2019-01-01 00:00
8,60,0,2019-01-15 00:00,2019-06-30 00:00
11,60,0,2019-01-15 00:00,2019-06-30 00:00
14,60,0,2018-09-01 00:00,2019-01-01 00:00
17,60,0,2018-09-01 00:00,2019-01-01 00:00
20,60,0,2019-01-15 00:00,2019-06-30 00:00
23,60,0,2019-01-15 00:00,2019-06-30 00:00
29,60,0,2018-09-01 00:00,2019-01-01 00:00
35,60,0,2019-01-15 00:00,2019-06-30 00:00
41,60,0,2018-09-01 00:00,2019-01-01 00:00
47,60,0,2019-01-15 00:00,2019-06-30 00:00
53,60,0,2018-09-01 00:00,2019-01-01 00:00
59,60,0,2019-01-15 00:00,2019-06-30 00:00
1,61,0,2018-09-01 00:00,2019-01-01 00:00
4,61,0,2019-01-15 00:00,2019-06-30 00:00
7,61,0,2019-01-15 00:00,2019-06-30 00:00
10,61,0,2018-09-01 00:00,2019-01-01 00:00
13,61,0,2018-09-01 00:00,2019-01-01 00:00
16,61,0,2019-01-15 00:00,2019-06-30 00:00
19,61,0,2019-01-15 00:00,2019-06-30 00:00
25,61,0,2018-09-01 00:00,2019-01-01 00:00
31,61,0,2019-01-15 00:00,2019-06-30 00:00
37,61,0,2018-09-01 00:00,2019-01-01 00:00
43,61,0,2019-01-15 00:00,2019-06-30 00:00
49,61,0,2018-09-01 00:00,2019-01-01 00:00
55,61,0,2019-01-15 00:00,2019-06-30 00:00
61,61,0,2018-09-01 00:00,2019-01-01 00:00
1,62,0,2018-09-01 00:00,2019-01-01 00:00
4,62,0,2019-01-15 00:00,2019-06-30 00:00
7,62,0,2019-01-15 00:00,2019-06-30 00:00
10,62,0,2018-09-01 00:00,2019-01-01 00:00
13,62,0,2018-09-01 00:00,2019-01-01 00:00
16,62,0,2019-01-15 00:00,2019-06-30 00:00
19,62,0,2019-01-15 00:00,2019-06-30 00:00
25,62,0,2018-09-01 00:00,2019-01-01 00:00
31,62,0,2019-01-15 00:00,2019-06-30 00:00
37,62,0,2018-09-01 00:00,2019-01-01 00:00
43,62,0,2019-01-15 00:00,2019-06-30 00:00
49,62,0,2018-09-01 00:00,2019-01-01 00:00
55,62,0,2019-01-15 00:00,2019-06-30 00:00
61,62,0,2018-09-01 00:00,2019-01-01 00:00
1,63,0,2018-09-01 00:00,2019-01-01 00:00
4,63,0,2019-01-15 00:00,2019-06-30 00:00
7,63,0,2019-01-15 00:00,2019-06-30 00:00
10,63,0,2018-09-01 00:00,2019-01-01 00:00
13,63,0,2018-09-01 00:00,2019-01-01 00:00
16,63,0,2019-01-15 00:00,2019-06-30 00:00
19,63,0,2019-01-15 00:00,2019-06-30 00:00
25,63,0,2018-09-01 00:00,2019-01-01 00:00
31,63,0,2019-01-15 00:00,2019-06-30 00:00
37,63,0,2018-09-01 00:00,2019-01-01 00:00
43,63,0,2019-01-15 00:00,2019-06-30 00:00
49,63,0,2018-09-01 00:00,2019-01-01 00:00
55,63,0,2019-01-15 00:00,2019-06-30 00:00
61,63,0,2018-09-01 00:00,2019-01-01 00:00
1,64,0,2018-09-01 00:00,2019-01-01 00:00
4,64,0,2019-01-15 00:00,2019-06-30 00:00
7,64,0,2019-01-15 00:00,2019-06-30 00:00
10,64,0,2018-09-01 00:00,2019-01-01 00:00
13,64,0,2018-09-01 00:00,2019-01-01 00:00
16,64,0,2019-01-15 00:00,2019-06-30 00:00
19,64,0,2019-01-15 00:00,2019-06-30 00:00
25,64,0,2018-09-01 00:00,2019-01-01 00:00
31,64,0,2019-01-15 00:00,2019-06-30 00:00
37,64,0,2018-09-01 00:00,2019-01-01 00:00
43,64,0,2019-01-15 00:00,2019-06-30 00:00
49,64,0,2018-09-01 00:00,2019-01-01 00:00
55,64,0,2019-01-15 00:00,2019-06-30 00:00
61,64,0,2018-09-01 00:00,2019-01-01 00:00
1,65,0,2018-09-01 00:00,2019-01-01 00:00
4,65,0,2019-01-15 00:00,2019-06-30 00:00
7,65,0,2019-01-15 00:00,2019-06-30 00:00
10,65,0,2018-09-01 00:00,2019-01-01 00:00
13,65,0,2018-09-01 00:00,2019-01-01 00:00
16,65,0,2019-01-15 00:00,2019-06-30 00:00
19,65,0,2019-01-15 00:00,2019-06-30 00:00
25,65,0,2018-09-01 00:00,2019-01-01 00:00
31,65,0,2019-01-15 00:00,2019-06-30 00:00
37,65,0,2018-09-01 00:00,2019-01-01 00:00
43,65,0,2019-01-15 00:00,2019-06-30 00:00
49,65,0,2018-09-01 00:00,2019-01-01 00:00
55,65,0,2019-01-15 00:00,2019-06-30 00:00
61,65,0,2018-09-01 00:00,2019-01-01 00:00
1,66,0,2018-09-01 00:00,2019-01-01 00:00
4,66,0,2019-01-15 00:00,2019-06-30 00:00
7,66,0,2019-01-15 00:00,2019-06-30 00:00
10,66,0,2018-09-01 00:00,2019-01-01 00:00
13,66,0,2018-09-01 00:00,2019-01-01 00:00
16,66,0,2019-01-15 00:00,2019-06-30 00:00
19,66,0,2019-01-15 00:00,2019-06-30 00:00
25,66,0,2018-09-01 00:00,2019-01-01 00:00
31,66,0,2019-01-15 00:00,2019-06-30 00:00
37,66,0,2018-09-01 00:00,2019-01-01 00:00
43,66,0,2019-01-15 00:00,2019-06-30 00:00
49,66,0,2018-09-01 00:00,2019-01-01 00:00
55,66,0,2019-01-15 00:00,2019-06-30 00:00
61,66,0,2018-09-01 00:00,2019-01-01 00:00
1,67,0,2018-09-01 00:00,2019-01-01 00:00
4,67,0,2019-01-15 00:00,2019-06-30 00:00
7,67,0,2019-01-15 00:00,2019-06-30 00:00
10,67,0,2018-09-01 00:00,2019-01-01 00:00
13,67,0,2018-09-01 00:00,2019-01-01 00:00
16,67,0,2019-01-15 00:00,2019-06-30 00:00
19,67,0,2019-01-15 00:00,2019-06-30 00:00
25,67,0,2018-09-01 00:00,2019-01-01 00:00
31,67,0,2019-01-15 00:00,2019-06-30 00:00
37,67,0,2018-09-01 00:00,2019-01-01 00:00
43,67,0,2019-01-15 00:00,2019-06-30 00:00
49,67,0,2018-09-01 00:00,2019-01-01 00:00
55,67,0,2019-01-15 00:00,2019-06-30 00:00
61,67,0,2018-09-01 00:00,2019-01-01 00:00
3,68,0,2019-01-15 00:00,2019-06-30 00:00
6,68,0,2018-09-01 00:00,2019-01-01 00:00
9,68,0,2018-09-01 00:00,2019-01-01 00:00
12,68,0,2019-01-15 00:00,2019-06-30 00:00
15,68,0,2019-01-15 00:00,2019-06-30 00:00
18,68,0,2018-09-01 00:00,2019-01-01 00:00
21,68,0,2018-09-01 00:00,2019-01-01 00:00
27,68,0,2019-01-15 00:00,2019-06-30 00:00
33,68,0,2018-09-01 00:00,2019-01-01 00:00
39,68,0,2019-01-15 00:00,2019-06-30 00:00
45,68,0,2018-09-01 00:00,2019-01-01 00:00
51,68,0,2019-01-15 00:00,2019-06-30 00:00
57,68,0,2018-09-01 00:00,2019-01-01 00:00
63,68,0,2019-01-15 00:00,2019-06-30 00:00
1,69,0,2018-09-01 00:00,2019-01-01 00:00
4,69,0,2019-01-15 00:00,2019-06-30 00:00
7,69,0,2019-01-15 00:00,2019-06-30 00:00
10,69,0,2018-09-01 00:00,2019-01-01 00:00
13,69,0,2018-09-01 00:00,2019-01-01 00:00
16,69,0,2019-01-15 00:00,2019-06-30 00:00
19,69,0,2019-01-15 00:00,2019-06-30 00:00
25,69,0,2018-09-01 00:00,2019-01-01 00:00
31,69,0,2019-01-15 00:00,2019-06-30 00:00
37,69,0,2018-09-01 00:00,2019-01-01 00:00
43,69,0,2019-01-15 00:00,2019-06-30 00:00
49,69,0,2018-09-01 00:00,2019-01-01 00:00
55,69,0,2019-01-15 00:00,2019-06-30 00:00
61,69,0,2018-09-01 00:00,2019-01-01 00:00
2,70,0,2018-09-01 00:00,2019-01-01 00:00
5,70,0,2018-09-01 00:00,2019-01-01 00:00
8,70,0,2019-01-15 00:00,2019-06-30 00:00
11,70,0,2019-01-15 00:00,2019-06-30 00:00
14,70,0,2018-09-01 00:00,2019-01-01 00:00
17,70,0,2018-09-01 00:00,2019-01-01 00:00
20,70,0,2019-01-15 00:00,2019-06-30 00:00
23,70,0,2019-01-15 00:00,2019-06-30 00:00
29,70,0,2018-09-01 00:00,2019-01-01 00:00
35,70,0,2019-01-15 00:00,2019-06-30 00:00
41,70,0,2018-09-01 00:00,2019-01-01 00:00
47,70,0,2019-01-15 00:00,2019-06-30 00:00
53,70,0,2018-09-01 00:00,2019-01-01 00:00
59,70,0,2019-01-15 00:00,2019-06-30 00:00
1,71,0,2018-09-01 00:00,2019-01-01 00:00
4,71,0,2019-01-15 00:00,2019-06-30 00:00
7,71,0,2019-01-15 00:00,2019-06-30 00:00
10,71,0,2018-09-01 00:00,2019-01-01 00:00
13,71,0,2018-09-01 00:00,2019-01-01 00:00
16,71,0,2019-01-15 00:00,2019-06-30 00:00
19,71,0,2019-01-15 00:00,2019-06-30 00:00
25,71,0,2018-09-01 00:00,2019-01-01 00:00
31,71,0,2019-01-15 00:00,2019-06-30 00:00
37,71,0,2018-09-01 00:00,2019-01-01 00:00
43,71,0,2019-01-15 00:00,2019-06-30 00:00
49,71,0,2018-09-01 00:00,2019-01-01 00:00
55,71,0,2019-01-15 00:00,2019-06-30 00:00
61,71,0,2018-09-01 00:00,2019-01-01 00:00
3,72,0,2019-01-15 00:00,2019-06-30 00:00
6,72,0,2018-09-01 00:00,2019-01-01 00:00
9,72,0,2018-09-01 00:00,2019-01-01 00:00
